b'1',b'689',b'Bermuda Hospitals Board',b'3778',b'1469',b'1819',b'263',Bermuda
b'5',b'2453',b'Tzaneio Hospital',b'7944',b'7187',b'1664',b'255',Greece 
b'6',b'2555',b'General Hospital of Heraklion Regional University',b'41',b'7094',b'1301',b'2394',Greece 
b'7',b'2618',b'Athens Medical Group',b'6669',b'2124',b'2553',b'2394',Greece 
b'8',b'2967',b'Onassis Cardiac Surgery Center',b'5737',b'4430',b'2733',b'1157',Greece 
b'9',b'3502',b'Chania General Hospital St George',b'6913',b'3948',b'1824',b'2394',Greece 
b'10',b'3784',b'Euroclinic of Athens Private Center \xe2\x80\x9cEvrokliniki Athinon',b'5102',b'3466',b'4682',b'2394',Greece 
b'11',b'4115',b'Papageorgiou Hospital',b'2479',b'6234',b'2348',b'2394',Greece 
b'12',b'4190',b'General Hospital of Atticca',b'2185',b'7370',b'1295',b'2394',Greece 
b'13',b'4342',b'Athens General Hospital G Gennimatas',b'5242',b'6806',b'3156',b'1289',Greece 
b'14',b'4492',b'Mediterraneo Hospital',b'4709',b'6575',b'5959',b'972',Greece 
b'15',b'4875',b'Metropolitan Hospital',b'3776',b'3041',b'9811',b'2394',Greece 
b'16',b'5115',"b""Attic's Regional Hospital Sismanoglio""",b'6150',b'6765',b'2026',b'2394',Greece 
b'17',b'5154',b'Hospital Afrodision & Dermatikon A Syngros Hospital',b'7136',b'6754',b'1763',b'2394',Greece 
b'18',b'5372',b'Venizelion General Hospital',b'6931',b'7116',b'1856',b'2394',Greece 
b'19',b'6019',b'University Hospital of Ioannina',b'8736',b'6779',b'3387',b'2394',Greece 
b'20',b'6268',b'Regional General Hospital for Pulmonary and Heart Diseases',b'9781',b'6922',b'3463',b'2394',Greece 
b'21',b'6582',b'Henry Dunant Hospital',b'155',b'7465',b'12104',b'2394',Greece 
b'22',b'6855',b'General Hospital Patron The San Andreas',b'10455',b'9429',b'1804',b'1934',Greece 
b'23',b'6975',"b""Children's Hospital Hagia Sophia""",b'9497',b'5814',b'7956',b'2394',Greece 
b'24',b'6990',b'University General Hospital of Alexandroupolis',b'9559',b'8490',b'2814',b'2394',Greece 
b'25',b'6995',b'General Hospital Serres',b'10505',b'8634',b'2212',b'2394',Greece 
b'26',b'7064',b'First Department of Surgery National and Kapodistrian University of Athens Medical School Laiko General Hospital',b'3102',b'7474',b'10913',b'1739',Greece 
b'27',b'7159',b'Central Clinic of Athens',b'7975',b'7582',b'7393',b'1934',Greece 
b'28',b'7445',b'Lamia Clinic',b'5368',b'7099',b'8843',b'2394',Greece 
b'29',b'7460',"b""St Luke's Hospital Thessaloniki""",b'4709',b'6005',b'10913',b'2394',Greece 
b'30',b'7524',b'Mediterranean Fertility Center & Genetic Services',b'2793',b'8252',b'8843',b'2394',Greece 
b'31',b'7597',b'General Hospital Spartis',b'9303',b'9259',b'3352',b'2394',Greece 
b'32',b'7805',b'Anticancer Hospital of Athens Agios Savvas',b'6321',b'9772',b'4365',b'2394',Greece 
b'33',b'7930',b'Rhodes Hospital',b'10606',b'9794',b'2553',b'2394',Greece 
b'34',b'8137',b'Elpis Hospital General of Athens',b'14224',b'8547',b'2932',b'2394',Greece 
b'35',b'8380',b'General Maternity District Hospital Elena Venizelou',b'6195',b'7325',b'10253',b'2394',Greece 
b'36',b'8390',b'Aretaieion Hospital',b'7750',b'9291',b'6430',b'2394',Greece 
b'37',b'8506',b'General Hospital of Athens Laiko',b'7592',b'7120',b'10253',b'2394',Greece 
b'38',b'8829',b'Metaxa Hospital',b'10864',b'10030',b'4575',b'2394',Greece 
b'39',b'8982',b'General Hospital of Mytilene Vostanio',b'4851',b'7663',b'12104',b'2394',Greece 
b'40',b'9121',b'G.Papanikolaou General Peripheral Hospital of Thessaloniki',b'7411',b'7145',b'12104',b'2394',Greece 
b'41',b'9266',b'Doctors Hospital',b'4955',b'8841',b'10913',b'2394',Greece 
b'42',b'9363',b'Crete Fertility Centre',b'7179',b'8732',b'10253',b'2394',Greece 
b'43',b'9396',b'University Cardiology Clinic of Democritus University of Thrace',b'6519',b'11620',b'4824',b'2394',Greece 
b'44',b'9400',b'Xanthi General Hospital',b'7578',b'8973',b'9811',b'2394',Greece 
b'45',b'9400',b'MegaLaser Center',b'9354',b'9715',b'7956',b'2394',Greece 
b'46',b'9506',b'General Hospital Mamatsio',b'4888',b'10051',b'9504',b'2394',Greece 
b'47',b'9631',b'Kavala Hospital',b'4057',b'9045',b'12104',b'2394',Greece 
b'48',b'9950',b'General Hospital Edessa',b'7964',b'12209',b'4028',b'2394',Greece 
b'49',b'9967',b'General Hospital Veria',b'6166',b'9574',b'10913',b'2394',Greece 
b'50',b'9985',b'Larissa University General Hospital',b'11654',b'9805',b'8319',b'2394',Greece 
b'51',b'10158',b'General Hospital of Preveza',b'3629',b'11617',b'8843',b'2394',Greece 
b'52',b'10161',b'General Hospital of Thessaloniki Saint Dimitrios',b'12303',b'11688',b'4041',b'2394',Greece 
b'53',b'10256',b'General Hospital of Kalamata',b'4314',b'10839',b'10253',b'2394',Greece 
b'54',b'10378',"b""Children's Hospital Aglaia Kiriakou""",b'15080',b'5651',b'12104',b'2394',Greece 
b'55',b'10481',"b""General Hospital of Chios 'skilitsio'""",b'12728',b'12559',b'2229',b'2394',Greece 
b'56',b'10537',b'Athens Eye Clinic',b'10067',b'9899',b'10253',b'2394',Greece 
b'57',b'10937',b'Kyanous Stavros Hospital and Diagnosing Center',b'9260',b'10972',b'9811',b'2394',Greece 
b'58',b'11021',b'Thriassio Hospital',b'12841',b'9040',b'12104',b'2394',Greece 
b'59',b'11095',b'Hospital \xc2\xabCorgialeneion-Benakio E.E.S\xc2\xbb',b'7402',b'11039',b'10913',b'2394',Greece 
b'60',b'11098',b'General Hospital Syroy',b'15468',b'10437',b'5127',b'2394',Greece 
b'61',b'11371',b'Iasis Hospital Gavrilakis General Clinic S.A.',b'5522',b'11819',b'10913',b'2394',Greece 
b'62',b'11454',b'Life Clinic',b'11148',b'10268',b'12104',b'2394',Greece 
b'63',b'11506',b'Department of Orthopaedic Surgery and Musculoskeletal Trauma University Hospital of Larissa',b'9897',b'12981',b'5921',b'2394',Greece 
b'64',b'11680',b'Kerkyra Hospital Psychiatric Hospital of Corfu',b'11862',b'12781',b'6497',b'2394',Greece 
b'65',b'11906',b'Computed Tomography Department of Saint Savvas Anticancer Hospital',b'6836',b'11883',b'12104',b'2394',Greece 
b'1',b'1779',b'P\xc3\xa9csi Tudom\xc3\xa1nyegyetem Klinikai K\xc3\xb6zpont Honlapja',b'1355',b'7503',b'1570',b'280',Hungary 
b'2',b'1792',b'Orsz\xc3\xa1gos Gyermekeg\xc3\xa9szs\xc3\xa9g\xc3\xbcgyi Int\xc3\xa9zet Budapest',b'7542',b'4090',b'1709',b'405',Hungary 
b'3',b'1840',b'Szent J\xc3\xa1nos K\xc3\xb3rh\xc3\xa1z Budapest',b'160',b'3662',b'1867',b'2394',Hungary 
b'4',b'2910',b'Zala Megyei K\xc3\xb3rh\xc3\xa1z',b'1047',b'4935',b'2278',b'2394',Hungary 
b'5',b'2950',b'Orsz\xc3\xa1gos Onkol\xc3\xb3giai Int\xc3\xa9zet National Institute of Oncology',b'9163',b'2687',b'1538',b'2394',Hungary 
b'6',b'3285',b'Uzsoki K\xc3\xb3rh\xc3\xa1z',b'2137',b'5052',b'2008',b'2394',Hungary 
b'7',b'3404',b'J\xc3\xb3sa Andr\xc3\xa1s Oktat\xc3\xb3 K\xc3\xb3rh\xc3\xa1z',b'4754',b'5389',b'818',b'2394',Hungary 
b'8',b'3412',b'Orsz\xc3\xa1gos Kardiol\xc3\xb3giai Int\xc3\xa9zet National Institute of Cardiology',b'7878',b'5774',b'943',b'1739',Hungary 
b'9',b'3516',b'Kecskem\xc3\xa9ti Megyei K\xc3\xb3rh\xc3\xa1z',b'2646',b'5736',b'1417',b'2394',Hungary 
b'10',b'3574',b'Kaposi Mor Oktato Korhaz',b'6400',b'4322',b'1734',b'2394',Hungary 
b'11',b'3734',b'B\xc3\xa9k\xc3\xa9s Megye K\xc3\xa9pvisel\xc3\xb3-Test\xc3\xbclet Pandy K\xc3\xa1lm\xc3\xa1n K\xc3\xb3rh\xc3\xa1z',b'6608',b'4296',b'2073',b'2394',Hungary 
b'12',b'3745',b'Buda Health Center Budai Egeszsegk\xc3\xb6zpont',b'3386',b'1898',b'9811',b'2394',Hungary 
b'13',b'3807',"b""Heim P\xc3\xa1l Children's Hospital""",b'6555',b'2835',b'5559',b'2394',Hungary 
b'14',b'4044',b'Mag\xc3\xa1norvost',b'8394',b'1042',b'12104',b'2394',Hungary 
b'15',b'4115',b'Kenezy K\xc3\xb3rh\xc3\xa1z Debrecen',b'3507',b'5671',b'2515',b'2394',Hungary 
b'16',b'4145',b'Dr Rose Medical Center',b'4561',b'1917',b'10253',b'2394',Hungary 
b'17',b'4181',b'Veszpr\xc3\xa9m Megyei Csolnoky Ferenc K\xc3\xb3rh\xc3\xa1z Nonprofit Zrt.',b'4082',b'6044',b'1783',b'2394',Hungary 
b'18',b'4237',b'Jahn Ferenc D\xc3\xa9l-Pesti K\xc3\xb3rh\xc3\xa1z',b'10842',b'4447',b'1673',b'2394',Hungary 
b'19',b'4300',b'Bajcsy-Zsilinszky K\xc3\xb3rh\xc3\xa1z Budapest',b'5627',b'5107',b'2822',b'2394',Hungary 
b'20',b'4366',b'B.A.Z Megyei K\xc3\xb3rh\xc3\xa1z \xc3\xa9s Oktat\xc3\xb3 K\xc3\xb3rh\xc3\xa1z',b'4670',b'4885',b'4120',b'2394',Hungary 
b'21',b'4420',b'Euromedic International Group',b'3174',b'5013',b'5164',b'2394',Hungary 
b'22',b'4435',b'Markusovszky Korhaz',b'3280',b'5447',b'4250',b'2394',Hungary 
b'23',b'4633',b'Tolna Megyei \xc3\x96nkorm\xc3\xa1nyzat Balassa J\xc3\xa1nos K\xc3\xb3rh\xc3\xa1za',b'4400',b'6431',b'2125',b'2394',Hungary 
b'24',b'5176',b'Viranyos Clinic',b'9897',b'5255',b'3178',b'2394',Hungary 
b'25',b'5221',b'Szent Panataleon K\xc3\xb3rh\xc3\xa1z Kht.',b'4821',b'6316',b'3871',b'2394',Hungary 
b'26',b'5316',b'Nagykanizsa K\xc3\xb3rh\xc3\xa1z Fooldal',b'4923',b'7529',b'1974',b'2394',Hungary 
b'27',b'5409',b'MH Honv\xc3\xa9dk\xc3\xb3rh\xc3\xa1z',b'4240',b'7785',b'2149',b'2394',Hungary 
b'28',b'5422',b'R\xc3\xb3zsakert Medical Center',b'6384',b'3544',b'9055',b'2394',Hungary 
b'29',b'5434',b'Ferenc Markhot County Hospital',b'10398',b'6358',b'1837',b'2394',Hungary 
b'30',b'5475',b'Sopron Erzs\xc3\xa9bet Oktat\xc3\xb3 K\xc3\xb3rh\xc3\xa1z',b'4267',b'6060',b'5624',b'2394',Hungary 
b'31',b'5671',b'Hungarian National Institute of Neurosurgery',b'9024',b'5315',b'5127',b'2394',Hungary 
b'32',b'5696',b'Petz Alad\xc3\xa1r Megyei Oktat\xc3\xb3 K\xc3\xb3rh\xc3\xa1z',b'9248',b'5847',b'3893',b'2394',Hungary 
b'33',b'5746',b'Rethy Pal K\xc3\xb3rh\xc3\xa1z Honlapja',b'6262',b'6074',b'5202',b'2394',Hungary 
b'34',b'5767',b'\xc3\x81llami Sz\xc3\xadvk\xc3\xb3rh\xc3\xa1z',b'10842',b'5268',b'4547',b'2394',Hungary 
b'35',b'5814',"b""Bethesda Children's Hospital""",b'5066',b'3396',b'10913',b'2394',Hungary 
b'36',b'5836',b'Karolina K\xc3\xb3rh\xc3\xa1z Rendel\xc3\xb5int\xc3\xa9zet',b'6510',b'6552',b'4365',b'2394',Hungary 
b'37',b'5907',b'Firstmed Centers',b'6913',b'5733',b'6113',b'2394',Hungary 
b'38',b'6027',b'Toldy Ferenc K\xc3\xb3rh\xc3\xa1z Rendelointezet',b'10191',b'6647',b'2957',b'2394',Hungary 
b'39',b'6149',b'Szatm\xc3\xa1r-Beregi K\xc3\xb3rh\xc3\xa1z \xc3\xa9s Gy\xc3\xb3gyf\xc3\xbcrdo Tivadarban',b'8128',b'7160',b'3394',b'2394',Hungary 
b'40',b'6346',b'Orsz\xc3\xa1gos Orvosi Rehabilit\xc3\xa1ci\xc3\xb3s Int\xc3\xa9zet',b'10262',b'6462',b'4392',b'2394',Hungary 
b'41',b'6392',b'Telki Mag\xc3\xa1nk\xc3\xb3rh\xc3\xa1z - Telki Private Hospital',b'308',b'7738',b'10253',b'2394',Hungary 
b'42',b'6487',b'J\xc3\xa1sz-Nagykun-Szolnok Megyei Het\xc3\xa9nyi G\xc3\xa9za K\xc3\xb3rh\xc3\xa1z-Rendeloint\xc3\xa9zet',b'8347',b'8018',b'2787',b'2394',Hungary 
b'43',b'6503',b'Smiling Hospital Foundation',b'6336',b'6357',b'7133',b'2394',Hungary 
b'44',b'6548',b'M\xc3\xa1trai Gy\xc3\xb3gyint\xc3\xa9zet',b'8339',b'8636',b'2004',b'2394',Hungary 
b'45',b'6555',b'P\xc3\xa9terfy S\xc3\xa1ndor Utcai K\xc3\xb3rh\xc3\xa1z Rendel\xc5\x91int\xc3\xa9zet',b'7449',b'8391',b'2702',b'2394',Hungary 
b'46',b'6611',b'Dr Bugyi Istv\xc3\xa1n K\xc3\xb3rh\xc3\xa1z Szentes',b'6836',b'7010',b'5921',b'2394',Hungary 
b'47',b'6684',b'K\xc3\xb3rh\xc3\xa1zi \xc3\x96nk\xc3\xa9ntes Seg\xc3\xadto Szolg\xc3\xa1lat Alap\xc3\xadtv\xc3\xa1ny',b'1124',b'6732',b'10913',b'2394',Hungary 
b'48',b'7010',b'Vaszary Kolos Hospital',b'11548',b'7499',b'3731',b'2394',Hungary 
b'49',b'7104',b'Dr Kenessey Albert K\xc3\xb3rh\xc3\xa1z-Rendel\xc3\xb4int\xc3\xa9zet',b'7256',b'9174',b'3018',b'2394',Hungary 
b'50',b'7114',b'Orsz\xc3\xa1gos Reumatol\xc3\xb3giai \xc3\xa9s Fizi\xc3\xb3ter\xc3\xa1pi\xc3\xa1s Int\xc3\xa9zet',b'10279',b'7625',b'4510',b'2394',Hungary 
b'51',b'7180',b'J\xc3\xa1vorszky \xc3\x96d\xc3\xb6n K\xc3\xb3rh\xc3\xa1zat',b'8974',b'6481',b'7660',b'2394',Hungary 
b'52',b'7312',b'Pest Megyei Fl\xc3\xb3r Ferenc K\xc3\xb3rh\xc3\xa1z Kistarcsa',b'10694',b'7452',b'5325',b'2394',Hungary 
b'53',b'7522',b'Megyei Pszichi\xc3\xa1triai Szakk\xc3\xb3rh\xc3\xa1z',b'9545',b'9282',b'2976',b'2394',Hungary 
b'54',b'7554',b'Ter\xc3\xbcleti K\xc3\xb3rh\xc3\xa1z M\xc3\xa1t\xc3\xa9szalka',b'9752',b'8761',b'3985',b'2394',Hungary 
b'55',b'7581',b'F\xc3\xbclspecialista',b'7449',b'4789',b'12104',b'2394',Hungary 
b'56',b'7637',b'Szent Imre K\xc3\xb3rh\xc3\xa1z F\xc5\x91v\xc3\xa1rosi \xc3\x96nkorm\xc3\xa1nyzat Budapest',b'3769',b'7843',b'9055',b'2394',Hungary 
b'57',b'7732',b'V\xc3\xa1rosi K\xc3\xb3rh\xc3\xa1z Szigetv\xc3\xa1r - Titk\xc3\xa1rs\xc3\xa1g',b'4417',b'9693',b'5597',b'2394',Hungary 
b'58',b'7830',b'Tapolca Varosi K\xc3\xb3rh\xc3\xa1z',b'11654',b'8587',b'4093',b'2394',Hungary 
b'59',b'7847',b'Semmelweis Egyetem Budapest Sote II Gyermekklinika',b'13883',b'8219',b'3204',b'2394',Hungary 
b'60',b'7867',b'Ka\xc3\xa1li Int\xc3\xa9zetek',b'10749',b'5421',b'10253',b'2394',Hungary 
b'61',b'7881',b'Szent R\xc3\xb3kus K\xc3\xb3rh\xc3\xa1z',b'13528',b'6797',b'6430',b'2394',Hungary 
b'62',b'7988',b'\xc3\x9cdv\xc3\xb6z\xc3\xb6lj\xc3\xbck az Orosh\xc3\xa1za V\xc3\xa1rosi \xc3\x96nkorm\xc3\xa1nyzat K\xc3\xb3rh\xc3\xa1z\xc3\xa1nak Honlapj\xc3\xa1n',b'10191',b'8742',b'5071',b'2394',Hungary 
b'63',b'8122',b'K\xc3\xa1rolyi K\xc3\xb3rh\xc3\xa1zat Gr\xc3\xb3f K\xc3\xa1rolyi S\xc3\xa1ndor',b'11249',b'8715',b'4966',b'2394',Hungary 
b'64',b'8158',b'Magyar Imre K\xc3\xb3rh\xc3\xa1zat',b'11548',b'7340',b'7560',b'2394',Hungary 
b'65',b'8214',b'Aniron Medical Center',b'5133',b'8495',b'8651',b'2394',Hungary 
b'66',b'8329',b'Budai T\xc3\xbcdok\xc3\xb6zpont',b'9121',b'5450',b'12104',b'2394',Hungary 
b'67',b'8503',b'Kelen K\xc3\xb3rh\xc3\xa1z Kft Kelen Hospital',b'7644',b'6058',b'12104',b'2394',Hungary 
b'68',b'8759',b'Semmelweis K\xc3\xb3rh\xc3\xa1z Miskolc',b'7393',b'10591',b'4824',b'2394',Hungary 
b'69',b'8816',b'Matyasf\xc3\xb6ld Klinika',b'8148',b'6432',b'12104',b'2394',Hungary 
b'70',b'8992',b'Semmelweis Egyetem Transzplantaci\xc3\xb3s Es Sebeszeti Klinika',b'12098',b'8664',b'7393',b'2394',Hungary 
b'71',b'9018',b'V\xc3\xa1rosi K\xc3\xb3rh\xc3\xa1z Keszthely',b'8160',b'10115',b'6554',b'2394',Hungary 
b'72',b'9072',b'Moh\xc3\xa1cs V\xc3\xa1ros K\xc3\xb3rh\xc3\xa1za',b'11432',b'9817',b'5660',b'2394',Hungary 
b'73',b'9100',b'Ter\xc3\xbcleti K\xc3\xb3rh\xc3\xa1z Beretty\xc3\xb3\xc3\xbajfalu',b'7555',b'9937',b'7477',b'2394',Hungary 
b'74',b'9108',b'Medconnexus Medical Center',b'8522',b'6877',b'12104',b'2394',Hungary 
b'75',b'9322',b'Si\xc3\xb3fok V\xc3\xa1ros K\xc3\xb3rh\xc3\xa1z-Rendeloint\xc3\xa9zete',b'6595',b'7723',b'12104',b'2394',Hungary 
b'76',b'9331',b'M\xc3\x81V K\xc3\xb3rh\xc3\xa1z \xc3\xa9s Rendeloint\xc3\xa9zet Szolnok',b'12537',b'9776',b'5959',b'2394',Hungary 
b'77',b'9373',b'Medicenter',b'9214',b'8229',b'10253',b'2394',Hungary 
b'78',b'9443',b'Budapesti Szent Ferenc K\xc3\xb3rh\xc3\xa1z',b'12303',b'9166',b'7660',b'2394',Hungary 
b'79',b'9868',b'Istenhegyi Private Clinic',b'10040',b'10528',b'7298',b'2394',Hungary 
b'80',b'9898',b'Devai Klinika Devai Outpatient Clinic and Infertility Center',b'12892',b'8000',b'10253',b'2394',Hungary 
b'81',b'9933',b'Szent Istv\xc3\xa1n K\xc3\xb3rh\xc3\xa1z F\xc5\x91v\xc3\xa1rosi \xc3\x96nkorm\xc3\xa1nyzat Egyes\xc3\xadtett Szent Istv\xc3\xa1n \xc3\xa9s Szent L\xc3\xa1szl\xc3\xb3',b'6663',b'10651',b'8651',b'2394',Hungary 
b'82',b'10125',b'Szent Erzs\xc3\xa9bet K\xc3\xb3rh\xc3\xa1z J\xc3\xa1szber\xc3\xa9ny',b'7542',b'8804',b'12104',b'2394',Hungary 
b'83',b'10131',b'Albert Schweitzer K\xc3\xb3rh\xc3\xa1z Hatvan',b'8160',b'12335',b'4154',b'2394',Hungary 
b'84',b'10513',b'Medic Poliklinika',b'11325',b'8469',b'12104',b'2394',Hungary 
b'85',b'10701',b'Ht Medical Center Kft',b'10894',b'9966',b'10253',b'2394',Hungary 
b'86',b'10862',b'Medve Medical Polyclinic',b'6993',b'11427',b'9504',b'2394',Hungary 
b'87',b'10876',b'P\xc3\xa9terfy S\xc3\xa1ndor Utcai K\xc3\xb3rh\xc3\xa1z Sz\xc3\xbcl\xc3\xa9szeti Oszt\xc3\xa1ly',b'10772',b'10304',b'10253',b'2394',Hungary 
b'88',b'10948',b'AA-MED Kft Honlapj\xc3\xa1n',b'13271',b'9975',b'9811',b'2394',Hungary 
b'89',b'11075',b'PTE KK Idegsebeszeti Klinika',b'8175',b'13518',b'2459',b'2394',Hungary 
b'90',b'11320',b'Madar\xc3\xa1sz utcai Gyermekk\xc3\xb3rh\xc3\xa1z Budapest',b'15080',b'7403',b'12104',b'2394',Hungary 
b'91',b'11351',b'Hatvani K\xc3\xb3rh\xc3\xa1z Eg\xc3\xa9szs\xc3\xa9g\xc3\xbcgyi Szolg\xc3\xa1ltat\xc3\xb3 Kft Par\xc3\xa1df\xc3\xbcrdoi K\xc3\xb3rh\xc3\xa1za',b'15080',b'10748',b'6328',b'2394',Hungary 
b'92',b'11533',b'Mezot\xc3\xbar V\xc3\xa1rosi K\xc3\xb3rh\xc3\xa1z-Rendeloint\xc3\xa9zet Kft',b'6706',b'12690',b'8651',b'2394',Hungary 
b'93',b'11644',b'Ny\xc3\xadro Gyula K\xc3\xb3rh\xc3\xa1z',b'6323',b'12289',b'10253',b'2394',Hungary 
b'94',b'11734',b'Optik+Med Laser Eye Center',b'11506',b'10692',b'12104',b'2394',Hungary 
b'95',b'11925',b'International Medical Services',b'10894',b'12804',b'7846',b'2394',Hungary 
b'1',b'663',b'Landspitalinn National University Hospital',b'672',b'1319',b'622',b'1085',Iceland 
b'2',b'2303',b'Primary Health Care of The Capital Area Clinics',b'3276',b'2354',b'2294',b'2394',Iceland 
b'3',b'8053',b'N\xc3\xbdtt Hask\xc3\xb3lasj\xc3\xbakrah\xc3\xbas',b'3637',b'12489',b'2702',b'1328',Iceland 
b'4',b'8765',b'Reykjahlid Health Center',b'3395',b'11245',b'5789',b'2394',Iceland 
b'5',b'9566',b'Blonduos Hospital',b'6742',b'10617',b'7755',b'2394',Iceland 
b'6',b'9575',b'District Hospital \xc3\x8dsafj\xc3\xb6r\xc3\xb0ur',b'4656',b'8744',b'12104',b'2394',Iceland 
b'1',b'858',"b""St Vincent's University Hospital""",b'5644',b'328',b'2375',b'1934',Ireland 
b'2',b'1286',"b""St James's Hospital""",b'3650',b'1638',b'957',b'1328',Ireland 
b'3',b'1291',b'Beaumont Hospital',b'5267',b'2309',b'2050',b'473',Ireland 
b'4',b'1636',b'Mater Misericordiae University Hospital',b'4828',b'1774',b'2561',b'1157',Ireland 
b'5',b'2297',"b""Adelaide and Meath Hospital National Children's Hospital""",b'5479',b'3120',b'1783',b'1328',Ireland 
b'6',b'3784',b'Beacon Hospital',b'4575',b'5171',b'1758',b'2394',Ireland 
b'7',b'3834',b'Optilase Laser Eye Clinic',b'5286',b'2201',b'8217',b'2394',Ireland 
b'8',b'4190',b'National Maternity Hospital',b'9781',b'3877',b'4250',b'1934',Ireland 
b'9',b'4511',b'Blackrock Clinic Dublin',b'5905',b'4246',b'5267',b'2394',Ireland 
b'10',b'4579',b'Rotunda Hospital',b'3295',b'3358',b'8843',b'2394',Ireland 
b'11',b'4611',b'St John of God Hospitaller Services',b'6859',b'3971',b'5518',b'2394',Ireland 
b'12',b'4708',b'Coombe Women & Infants University Hospital',b'8544',b'3498',b'6013',b'2394',Ireland 
b'13',b'4813',"b""Children's University Hospital""",b'7644',b'4682',b'4250',b'2394',Ireland 
b'14',b'4855',"b""Temple Street Children's University Hospital""",b'8019',b'2868',b'8217',b'2394',Ireland 
b'15',b'5234',b'National Rehabilitation Hospital Dublin',b'8953',b'6667',b'3940',b'1328',Ireland 
b'16',b'5785',b'Mater Private Cork (Shanakiel Hospital)',b'4842',b'3742',b'10253',b'2394',Ireland 
b'17',b'5793',b'Mercy University Hospital Cork',b'7374',b'5756',b'5399',b'2394',Ireland 
b'18',b'6127',b'Hermitage Medical Clinic',b'10040',b'6870',b'2992',b'2394',Ireland 
b'19',b'6299',b'Adelaide Hospital Society',b'7822',b'10056',b'5232',b'661',Ireland 
b'20',b'6351',"b""Our Lady's Children's Hospital Crumlin""",b'10948',b'5750',b'5518',b'2394',Ireland 
b'21',b'6680',b'Wellington Eye Clinic',b'10529',b'6941',b'7393',b'1328',Ireland 
b'22',b'6983',b'Galway Clinic',b'8481',b'6163',b'7846',b'2394',Ireland 
b'23',b'7074',b'SIMS International Fertility Clinic',b'9617',b'6706',b'6619',b'2394',Ireland 
b'24',b'7254',b'Central Remedial Clinic',b'13835',b'3765',b'9811',b'2394',Ireland 
b'25',b'7333',b'Cappagh National Orthopaedic Hospital',b'11506',b'7860',b'4139',b'2394',Ireland 
b'26',b'7429',b'Irish Hospice Foundation',b'14541',b'2473',b'12104',b'2394',Ireland 
b'27',b'8137',b'Irish Hospital Consultants Association',b'5885',b'10842',b'3185',b'2394',Ireland 
b'28',b'8244',b'Galway Hospice Foundation',b'10398',b'7659',b'7755',b'2394',Ireland 
b'29',b'8934',"b""St John's Hospital Dublin""",b'11810',b'10218',b'4093',b'2394',Ireland 
b'30',b'9091',b'Royal Hospital Donnnybrook',b'11701',b'8522',b'8086',b'2394',Ireland 
b'31',b'9602',b'South Infirmary Victoria University Hospital',b'7723',b'7862',b'12104',b'2394',Ireland 
b'32',b'9880',b'Whitfield Clinic',b'5997',b'9469',b'10913',b'2394',Ireland 
b'33',b'10147',b'Incorporated Orthopaedic Hospital of Ireland',b'13331',b'9410',b'8481',b'2394',Ireland 
b'34',b'10352',b'Merrion Fertility Clinic',b'10694',b'10399',b'8651',b'2394',Ireland 
b'35',b'10587',b'Stewarts Hospital Services Ltd',b'12493',b'9953',b'9261',b'2394',Ireland 
b'36',b'10620',b'Leopardstown Park Hospital',b'13883',b'10698',b'6962',b'2394',Ireland 
b'37',b'10721',b'Clane General Hospital',b'11736',b'9434',b'10913',b'2394',Ireland 
b'38',b'10832',"b""National Children's Hospital Tallaght""",b'13331',b'8388',b'12104',b'2394',Ireland 
b'39',b'10907',b'Barringtons Hospital & Medical Centre',b'7644',b'10682',b'10913',b'2394',Ireland 
b'40',b'11117',"b""St Vincent's Private Hospital""",b'9897',b'13184',b'3485',b'2394',Ireland 
b'41',b'11286',b'Naas General Hospital',b'8359',b'12364',b'8086',b'2394',Ireland 
b'42',b'11669',b'Farranfore Medical Centre',b'13419',b'10020',b'12104',b'2394',Ireland 
b'43',b'11747',b'Connolly Hospital Blanchardstown',b'15080',b'8335',b'12104',b'2394',Ireland 
b'1',b'103',b'Tel Aviv Sourasky Medical Center',b'99',b'872',b'295',b'51',Israel
b'2',b'120',b'Clalit Health Services',b'8',b'259',b'176',b'903',Israel
b'3',b'229',b'Hadassah Medical Organization',b'1743',b'580',b'306',b'258',Israel
b'4',b'575',b'Sheba Medical Center',b'60',b'638',b'2544',b'1934',Israel
b'5',b'1240',b'Assuta Medical Centers Assuta Hospital',b'355',b'1314',b'3107',b'2394',Israel
b'6',b'1407',b'Rambam Health Care Campus',b'2572',b'1078',b'2268',b'2394',Israel
b'7',b'1538',b'Assaf Harofeh Medical Center Tel Aviv University Sackler Faculty of Medicine',b'1754',b'2634',b'1745',b'1157',Israel
b'8',b'1583',"b""Schneider Children's Medical Center of Israel""",b'2157',b'1837',b'2459',b'1815',Israel
b'9',b'2131',b'Barzilai Medical Center',b'2474',b'4542',b'1513',b'1085',Israel
b'10',b'2320',b'Edith Wolfson Medical Center',b'2029',b'3955',b'1972',b'1815',Israel
b'11',b'2545',b'Herzog Hospital Jerusalem',b'7984',b'1081',b'6619',b'2394',Israel
b'12',b'2664',b'Hille Yaffe Medical Center',b'2485',b'3907',b'1484',b'2394',Israel
b'13',b'2693',"b""Medical Center 'Ziv' Safed""",b'3334',b'3791',b'2106',b'1934',Israel
b'14',b'2773',b'Bnai Zion Medical Center',b'3454',b'3303',b'2171',b'2394',Israel
